,neighbourhood,property_type,room_type,max_capacity(pax),bathrooms,bedrooms,price,cancellation_policy,Distance_from_center(m),Perc_Utilities,Perc_extra
2478,Centrum-West,Apartment,Entire home/apt,2,1.0,1.0,200,0,230.54841993444447,0.6666666666666666,0.0
2479,Centrum-West,Apartment,Entire home/apt,2,1.0,1.0,251,2,1152.5363941299902,0.6666666666666666,0.1428571428571428
2480,Centrum-West,Apartment,Private room,2,1.0,1.0,100,2,388.0556584229811,0.5,0.0
2481,Centrum-West,Apartment,Entire home/apt,2,1.0,1.0,89,0,1119.2124272873054,0.6666666666666666,0.0
2482,Centrum-West,Apartment,Entire home/apt,2,1.0,1.0,130,1,801.4664977035509,0.6666666666666666,0.1428571428571428
2483,Centrum-West,Apartment,Entire home/apt,2,1.0,1.0,125,1,1154.829732063159,0.6666666666666666,0.0
2484,Centrum-West,Apartment,Entire home/apt,2,1.0,1.0,251,0,968.7331679194716,0.8333333333333334,0.0
2485,Centrum-West,Apartment,Entire home/apt,5,1.5,2.0,150,2,1832.9818356346127,0.8333333333333334,0.2857142857142857
2486,Centrum-West,Apartment,Entire home/apt,4,1.5,2.0,280,1,147.2917394158374,0.6666666666666666,0.1428571428571428
2487,Centrum-West,Apartment,Entire home/apt,2,1.0,1.0,120,1,1816.0555030639007,0.6666666666666666,0.0
2488,Centrum-West,Apartment,Entire home/apt,4,1.0,2.0,175,1,1290.660352304028,0.6666666666666666,0.0
2489,Centrum-West,Apartment,Entire home/apt,2,1.0,1.0,300,0,1333.3845696041335,0.6666666666666666,0.0
2490,Centrum-West,Apartment,Entire home/apt,4,1.5,2.0,136,1,1114.2599985879103,0.8333333333333334,0.0
2491,Centrum-West,House,Entire home/apt,4,2.0,3.0,381,1,1350.9226203487033,0.6666666666666666,0.0
2492,Centrum-West,Apartment,Entire home/apt,4,1.0,2.0,149,1,1072.1006371821557,0.3333333333333333,0.0
2493,Centrum-West,House,Entire home/apt,2,1.0,1.0,90,0,1405.2691062306565,0.6666666666666666,0.0
2494,Centrum-West,Apartment,Entire home/apt,4,1.0,1.0,60,1,1163.9268394569108,0.5,0.1428571428571428
2495,Centrum-West,Bed & Breakfast,Private room,3,1.0,1.0,175,2,557.5196691987724,0.6666666666666666,0.1428571428571428
2496,Centrum-West,Apartment,Entire home/apt,2,1.0,0.0,120,1,531.9564262929277,0.6666666666666666,0.0
2497,Centrum-West,Apartment,Entire home/apt,2,1.0,0.0,150,0,317.94718231307445,0.5,0.1428571428571428
2498,Centrum-West,Apartment,Entire home/apt,4,1.0,1.0,160,0,1139.8551763780044,0.6666666666666666,0.0
2499,Centrum-West,Apartment,Entire home/apt,2,1.0,0.0,125,0,359.50597585781736,0.5,0.0
2500,Centrum-West,Apartment,Entire home/apt,2,1.0,1.0,120,1,1145.304786268924,0.5,0.0
2501,Centrum-West,Apartment,Entire home/apt,2,1.0,1.0,93,2,669.7850406498156,0.5,0.1428571428571428
2502,Centrum-West,Apartment,Entire home/apt,4,2.0,2.0,219,1,894.4629064560236,0.8333333333333334,0.0
2503,Centrum-West,Apartment,Entire home/apt,2,1.0,1.0,175,1,949.638041204656,1.0,0.1428571428571428
2504,Centrum-West,Apartment,Entire home/apt,5,1.0,1.0,175,1,250.38954688366616,0.6666666666666666,0.1428571428571428
2505,Centrum-West,Apartment,Entire home/apt,4,1.0,1.0,165,0,420.3411019118902,0.6666666666666666,0.1428571428571428
2506,Centrum-West,Apartment,Entire home/apt,4,1.0,2.0,146,0,255.9810173117726,0.8333333333333334,0.1428571428571428
2507,Centrum-West,Apartment,Entire home/apt,4,1.5,2.0,251,1,949.0662415361144,0.8333333333333334,0.1428571428571428
2508,Centrum-West,Apartment,Entire home/apt,3,1.0,1.0,250,2,249.3062367740804,0.8333333333333334,0.0
2509,Centrum-West,Apartment,Entire home/apt,2,1.0,1.0,165,1,1087.7965738012117,0.8333333333333334,0.0
2510,Centrum-West,Apartment,Entire home/apt,4,2.0,3.0,226,0,1308.2532815413315,0.6666666666666666,0.0
2511,Centrum-West,Apartment,Entire home/apt,2,1.0,1.0,111,1,1410.3477589893157,0.8333333333333334,0.0
2512,Centrum-West,Apartment,Entire home/apt,4,1.5,2.0,203,0,467.5516681257685,0.8333333333333334,0.1428571428571428
2513,Centrum-West,Apartment,Private room,2,1.5,1.0,125,0,1361.5036874941163,0.6666666666666666,0.0
2514,Centrum-West,Apartment,Entire home/apt,2,1.0,0.0,146,0,548.3988123486232,0.3333333333333333,0.0
2515,Centrum-West,Apartment,Entire home/apt,2,1.0,1.0,120,2,270.8320619553157,0.8333333333333334,0.4285714285714285
2516,Centrum-West,Apartment,Entire home/apt,2,1.0,1.0,136,0,1705.1649422696398,0.6666666666666666,0.0
2517,Centrum-West,House,Private room,2,1.0,1.0,75,1,1539.1497267912064,0.8333333333333334,0.0
2518,Centrum-West,Apartment,Entire home/apt,2,1.0,1.0,129,1,983.3185416417224,0.6666666666666666,0.0
2519,Centrum-West,Apartment,Private room,4,1.0,1.0,251,1,380.71485507372495,0.1666666666666666,0.0
2520,Centrum-West,Apartment,Entire home/apt,4,1.0,2.0,280,2,1225.1809871070147,0.5,0.1428571428571428
2521,Centrum-West,Apartment,Private room,2,1.0,1.0,85,2,1174.0775339881368,0.6666666666666666,0.1428571428571428
2522,Centrum-West,Apartment,Entire home/apt,4,1.5,2.0,171,1,1231.8090072203074,0.6666666666666666,0.1428571428571428
2523,Centrum-West,Apartment,Entire home/apt,2,1.0,1.0,130,1,639.3014317262181,0.5,0.2857142857142857
2524,Centrum-West,Apartment,Entire home/apt,3,1.0,1.0,129,2,1867.7365117880047,0.5,0.0
2525,Centrum-West,House,Entire home/apt,6,2.0,3.0,300,0,681.2158488324172,0.8333333333333334,0.1428571428571428
2526,Centrum-West,House,Private room,2,1.0,1.0,100,2,1397.137394208312,0.1666666666666666,0.0
2527,Centrum-West,House,Private room,2,1.0,1.0,129,2,666.1290939924672,0.6666666666666666,0.1428571428571428
2528,Centrum-West,Apartment,Entire home/apt,2,1.0,1.0,185,0,769.1356930242316,0.5,0.0
2529,Centrum-West,Apartment,Entire home/apt,4,1.0,1.0,150,0,1373.9700428631909,0.8333333333333334,0.1428571428571428
2530,Centrum-West,Apartment,Entire home/apt,2,1.0,1.0,100,1,1384.9024225374335,0.6666666666666666,0.0
2531,Centrum-West,Apartment,Entire home/apt,6,2.0,2.0,251,0,38.591798087813245,0.5,0.0
2532,Centrum-West,Apartment,Entire home/apt,3,1.0,1.0,111,1,1967.9485392245856,0.8333333333333334,0.1428571428571428
2533,Centrum-West,Apartment,Entire home/apt,2,1.0,1.0,120,0,1538.7682123692782,0.5,0.1428571428571428
2534,Centrum-West,Apartment,Entire home/apt,3,1.0,1.0,130,1,1281.0523829341869,0.5,0.1428571428571428
2535,Centrum-West,Apartment,Private room,2,1.0,1.0,146,0,1422.6946977466544,0.6666666666666666,0.0
2536,Centrum-West,Apartment,Entire home/apt,2,1.0,1.0,200,1,1069.3707874314557,0.6666666666666666,0.0
2537,Centrum-West,Apartment,Entire home/apt,4,1.0,1.0,156,2,581.6609057343887,0.8333333333333334,0.0
2538,Centrum-West,Apartment,Entire home/apt,3,1.0,2.0,150,1,1354.6216491259495,0.6666666666666666,0.0
2539,Centrum-West,Apartment,Entire home/apt,2,1.5,1.0,199,1,1353.8844048277165,0.6666666666666666,0.0
2540,Centrum-West,House,Private room,2,1.0,1.0,120,0,523.9834916127044,0.0,0.0
2541,Centrum-West,Apartment,Entire home/apt,2,1.0,1.0,175,2,1206.0864395572887,0.8333333333333334,0.1428571428571428
2542,Centrum-West,Apartment,Entire home/apt,2,1.0,1.0,159,0,1158.9778042087737,0.6666666666666666,0.1428571428571428
2543,Centrum-West,Apartment,Entire home/apt,2,1.0,1.0,200,0,1042.4958773576575,0.8333333333333334,0.1428571428571428
2544,Centrum-West,Apartment,Entire home/apt,2,1.0,1.0,185,0,1286.5197698879276,0.6666666666666666,0.1428571428571428
2545,Centrum-West,Apartment,Entire home/apt,3,1.0,1.0,120,1,82.03690484676817,0.6666666666666666,0.0
2546,Centrum-West,Apartment,Entire home/apt,3,1.0,1.0,149,0,1038.1958011898366,0.6666666666666666,0.0
2547,Centrum-West,Apartment,Entire home/apt,3,1.0,2.0,80,1,1683.2276273463367,0.6666666666666666,0.0
2548,Centrum-West,Apartment,Entire home/apt,4,1.0,2.0,111,0,1325.3713254998684,0.8333333333333334,0.0
2549,Centrum-West,House,Entire home/apt,2,1.0,1.0,150,1,1408.171196702361,0.6666666666666666,0.0
2550,Centrum-West,Apartment,Entire home/apt,4,1.5,0.0,125,0,1521.145905783062,0.5,0.1428571428571428
2551,Centrum-West,Apartment,Entire home/apt,4,1.0,3.0,181,1,2044.9225901696943,0.8333333333333334,0.2857142857142857
2552,Centrum-West,Apartment,Private room,2,1.0,1.0,100,1,1022.1032027085832,0.5,0.0
2553,Centrum-West,Apartment,Entire home/apt,2,1.0,1.0,150,2,890.6505662403807,0.8333333333333334,0.0
2554,Centrum-West,Apartment,Entire home/apt,3,1.0,1.0,136,2,1043.1578779154995,0.6666666666666666,0.0
2555,Centrum-West,Apartment,Entire home/apt,4,1.0,2.0,149,1,1277.0550701095226,0.5,0.0
2556,Centrum-West,Apartment,Entire home/apt,4,2.0,2.0,350,0,789.3279239329773,0.8333333333333334,0.1428571428571428
2557,Centrum-West,Apartment,Private room,2,1.0,1.0,100,2,573.5033678825192,0.6666666666666666,0.0
2558,Centrum-West,Apartment,Entire home/apt,4,1.0,1.0,175,0,1076.7368506456712,0.6666666666666666,0.1428571428571428
2559,Centrum-West,Apartment,Entire home/apt,2,1.0,0.0,95,1,1344.097049029832,0.3333333333333333,0.0
2560,Centrum-West,Apartment,Entire home/apt,3,1.0,1.0,120,2,337.25610526228286,0.5,0.0
2561,Centrum-West,Apartment,Entire home/apt,4,1.5,1.0,195,1,676.1565289847762,0.3333333333333333,0.0
2562,Centrum-West,Apartment,Entire home/apt,5,2.0,4.0,376,0,1719.1793020182456,0.8333333333333334,0.2857142857142857
2563,Centrum-West,Apartment,Entire home/apt,2,1.0,1.0,125,1,1033.072382774793,0.5,0.0
2564,Centrum-West,Apartment,Entire home/apt,4,1.0,1.0,200,0,1324.4595344830486,0.6666666666666666,0.1428571428571428
2565,Centrum-West,Apartment,Entire home/apt,4,1.0,1.0,175,0,881.4109493185049,0.8333333333333334,0.0
2566,Centrum-West,Apartment,Entire home/apt,2,1.0,1.0,111,1,1019.30461448168,0.6666666666666666,0.0
2567,Centrum-West,Apartment,Entire home/apt,2,1.0,1.0,89,0,1484.9101581310315,0.6666666666666666,0.0
2568,Centrum-West,Apartment,Entire home/apt,2,1.0,1.0,150,1,1612.9940535777223,0.6666666666666666,0.0
2569,Centrum-West,Apartment,Entire home/apt,2,1.0,1.0,129,0,1187.291159205075,0.8333333333333334,0.0
2570,Centrum-West,Apartment,Entire home/apt,3,1.0,1.0,125,0,487.88679682784056,0.3333333333333333,0.0
2571,Centrum-West,Bed & Breakfast,Entire home/apt,2,1.0,0.0,93,0,974.3267830819404,0.8333333333333334,0.0
2572,Centrum-West,Apartment,Entire home/apt,4,1.0,2.0,220,1,1281.7510421695713,0.6666666666666666,0.1428571428571428
2573,Centrum-West,Apartment,Entire home/apt,3,1.0,2.0,160,0,825.9792249235405,0.6666666666666666,0.1428571428571428
2574,Centrum-West,House,Entire home/apt,3,1.0,1.0,99,1,1916.8916928140447,0.6666666666666666,0.1428571428571428
2575,Centrum-West,Apartment,Entire home/apt,4,1.0,1.0,210,2,92.71534005807008,0.6666666666666666,0.1428571428571428
2576,Centrum-West,Apartment,Entire home/apt,4,1.0,2.0,200,1,1763.2439501621038,0.6666666666666666,0.0
2577,Centrum-West,Apartment,Entire home/apt,4,1.5,2.0,385,2,1183.583570440652,0.5,0.1428571428571428
2578,Centrum-West,Apartment,Entire home/apt,2,1.0,2.0,143,0,1595.2426663904837,0.5,0.1428571428571428
2579,Centrum-West,House,Entire home/apt,8,1.5,4.0,451,2,1527.0144964033511,0.6666666666666666,0.2857142857142857
2580,Centrum-West,Apartment,Entire home/apt,4,1.0,1.0,195,1,489.630978639948,0.8333333333333334,0.2857142857142857
2581,Centrum-West,Apartment,Entire home/apt,4,1.0,2.0,180,0,1343.3903110563808,0.8333333333333334,0.1428571428571428
2582,Centrum-West,Apartment,Entire home/apt,3,1.0,0.0,100,1,1325.0994308299703,0.3333333333333333,0.0
2583,Centrum-West,Apartment,Private room,1,1.0,1.0,80,2,1319.734383673472,0.6666666666666666,0.0
2584,Centrum-West,Apartment,Private room,2,1.0,1.0,70,1,1652.425975688088,0.3333333333333333,0.1428571428571428
2585,Centrum-West,Apartment,Entire home/apt,6,1.5,3.0,248,0,1481.8444958590878,0.8333333333333334,0.1428571428571428
2586,Centrum-West,Apartment,Entire home/apt,5,2.0,2.0,296,0,413.14029113409566,0.6666666666666666,0.1428571428571428
2587,Centrum-West,Apartment,Entire home/apt,5,1.0,2.0,140,0,737.2010437471075,0.6666666666666666,0.0
2588,Centrum-West,Apartment,Entire home/apt,2,1.0,1.0,181,1,1203.2741451237966,0.6666666666666666,0.1428571428571428
2589,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,3,1.0,2.0,100,2,2794.570055463968,0.5,0.1428571428571428
2590,Oostelijk Havengebied - Indische Buurt,House,Entire home/apt,8,2.0,4.0,350,0,3788.041975963674,0.5,0.1428571428571428
2591,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,2,1.0,1.0,80,2,3459.511834169725,0.6666666666666666,0.0
2592,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,3,1.5,2.0,165,2,2362.573213608588,0.5,0.2857142857142857
2593,Oostelijk Havengebied - Indische Buurt,House,Entire home/apt,6,1.0,2.0,100,1,2622.333404292221,0.6666666666666666,0.0
2594,Oostelijk Havengebied - Indische Buurt,House,Entire home/apt,4,1.0,3.0,150,1,2607.733140303811,0.6666666666666666,0.0
2595,Oostelijk Havengebied - Indische Buurt,House,Private room,2,1.0,1.0,30,2,2969.07230115533,0.8333333333333334,0.0
2596,Oostelijk Havengebied - Indische Buurt,Apartment,Private room,4,1.0,1.0,100,0,2649.506188519391,0.1666666666666666,0.0
2597,Oostelijk Havengebied - Indische Buurt,Apartment,Private room,1,1.0,1.0,49,2,2824.881876549441,0.6666666666666666,0.0
2598,Oostelijk Havengebied - Indische Buurt,Apartment,Private room,2,1.5,1.0,70,1,2727.908506954947,0.3333333333333333,0.0
2599,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,2,1.0,1.0,75,2,2645.961697681986,0.8333333333333334,0.0
2600,Oostelijk Havengebied - Indische Buurt,Apartment,Private room,1,1.0,1.0,34,0,2928.460741546584,0.5,0.0
2601,Oostelijk Havengebied - Indische Buurt,Apartment,Private room,2,1.0,1.0,74,1,2945.9278437081207,0.5,0.1428571428571428
2602,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,6,1.0,3.0,185,1,2750.839925906181,0.6666666666666666,0.0
2603,Oostelijk Havengebied - Indische Buurt,Apartment,Private room,2,1.0,1.0,50,2,2999.775035421044,0.1666666666666666,0.0
2604,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,4,1.5,2.0,130,2,3033.435103558634,0.6666666666666666,0.0
2605,Oostelijk Havengebied - Indische Buurt,House,Entire home/apt,4,1.0,3.0,251,0,3460.710320249391,0.6666666666666666,0.1428571428571428
2606,Oostelijk Havengebied - Indische Buurt,House,Private room,2,1.0,1.0,90,2,2877.310962462461,0.8333333333333334,0.1428571428571428
2607,Oostelijk Havengebied - Indische Buurt,Apartment,Private room,1,1.0,1.0,35,2,3010.242897163349,0.3333333333333333,0.0
2608,Oostelijk Havengebied - Indische Buurt,Apartment,Private room,2,1.0,1.0,50,1,2901.759269500069,0.5,0.1428571428571428
2609,Oostelijk Havengebied - Indische Buurt,Apartment,Private room,1,1.0,1.0,59,1,2901.06525164386,0.1666666666666666,0.1428571428571428
2610,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,2,1.0,1.0,79,0,2567.6753720750044,0.8333333333333334,0.1428571428571428
2611,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,2,1.0,0.0,85,2,2718.377872845329,0.5,0.0
2612,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,2,1.0,1.0,75,1,2895.522616491381,0.5,0.1428571428571428
2613,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,5,1.5,3.0,195,2,3466.6795208125336,0.6666666666666666,0.0
2614,Oostelijk Havengebied - Indische Buurt,Apartment,Private room,3,0.5,1.0,59,2,2565.140505621572,0.1666666666666666,0.1428571428571428
2615,Oostelijk Havengebied - Indische Buurt,Apartment,Private room,2,1.0,1.0,55,1,3091.783565283137,0.8333333333333334,0.1428571428571428
2616,Oostelijk Havengebied - Indische Buurt,Bed & Breakfast,Private room,2,1.5,1.0,88,0,2952.712190282785,0.3333333333333333,0.1428571428571428
2617,Oostelijk Havengebied - Indische Buurt,Apartment,Private room,3,1.0,1.0,52,0,2886.3461702611708,0.1666666666666666,0.0
2618,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,2,1.0,1.0,75,2,2935.069205565223,0.8333333333333334,0.0
2619,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,2,1.0,1.0,96,1,2722.320115224762,0.6666666666666666,0.1428571428571428
2620,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,2,1.0,1.0,99,1,3020.034993546063,0.6666666666666666,0.0
2621,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,4,1.0,1.0,100,0,2785.907177343821,0.5,0.0
2622,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,4,1.0,1.0,125,0,2720.7382315348723,0.6666666666666666,0.0
2623,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,2,1.0,2.0,90,2,2754.871559968313,0.5,0.0
2624,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,2,1.0,0.0,90,2,2687.822311247942,0.5,0.0
2625,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,2,1.0,1.0,71,2,2729.3619632904856,0.8333333333333334,0.1428571428571428
2626,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,3,1.0,0.0,113,0,2820.6427215809786,0.6666666666666666,0.0
2627,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,3,1.0,2.0,125,1,2603.3672069656573,0.6666666666666666,0.0
2628,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,4,1.0,1.0,100,1,2728.759497579773,0.8333333333333334,0.1428571428571428
2629,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,2,1.0,1.0,90,0,2767.4417836527864,0.6666666666666666,0.0
2630,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,4,1.0,1.0,100,0,2766.973284950661,0.6666666666666666,0.1428571428571428
2631,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,2,1.0,1.0,90,2,3035.128193258869,0.6666666666666666,0.0
2632,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,2,1.0,1.0,111,1,2714.907325299831,0.5,0.0
2633,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,2,1.0,1.0,90,1,2801.6876756333504,0.8333333333333334,0.0
2634,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,2,1.0,1.0,115,1,2788.667347584309,0.6666666666666666,0.1428571428571428
2635,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,2,1.0,1.0,70,1,2914.3639482589183,0.6666666666666666,0.1428571428571428
2636,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,2,1.0,1.0,95,1,2799.834042449538,0.6666666666666666,0.0
2637,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,3,1.0,2.0,115,0,2648.560913439559,0.6666666666666666,0.1428571428571428
2638,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,2,1.0,1.0,75,1,2932.450954448759,0.6666666666666666,0.0
2639,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,4,1.0,3.0,140,1,3339.940250198082,0.6666666666666666,0.2857142857142857
2640,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,4,1.5,2.0,140,1,2915.0835639340003,0.6666666666666666,0.1428571428571428
2641,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,2,1.0,1.0,72,1,2897.7917388074684,0.3333333333333333,0.0
2642,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,2,1.5,1.0,110,2,3426.93334857368,0.6666666666666666,0.1428571428571428
2643,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,2,1.0,1.0,85,1,2737.912950033752,0.5,0.0
2644,Oostelijk Havengebied - Indische Buurt,Bed & Breakfast,Shared room,2,1.0,1.0,185,0,3075.054583519761,0.8333333333333334,0.2857142857142857
2645,Oostelijk Havengebied - Indische Buurt,Apartment,Shared room,1,1.0,1.0,35,2,2907.046852429893,0.5,0.1428571428571428
2646,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,4,1.0,1.0,120,2,2909.0579343176946,0.5,0.1428571428571428
2647,Oostelijk Havengebied - Indische Buurt,Apartment,Private room,2,1.0,1.0,80,0,3330.183868480544,0.6666666666666666,0.0
2648,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,2,1.0,1.0,100,0,3078.162376517193,0.5,0.0
2649,Oostelijk Havengebied - Indische Buurt,Apartment,Private room,2,1.0,1.0,60,1,2536.397344085438,0.6666666666666666,0.0
2650,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,2,1.0,1.0,80,2,2765.198293784291,0.5,0.0
2651,Oostelijk Havengebied - Indische Buurt,House,Entire home/apt,4,2.0,2.0,110,1,3816.196710099996,0.8333333333333334,0.1428571428571428
2652,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,4,1.0,2.0,150,0,2354.116484614059,0.6666666666666666,0.2857142857142857
2653,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,4,1.0,1.0,111,0,3218.160677842442,0.6666666666666666,0.0
2654,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,2,1.0,1.0,125,1,3028.3251423111965,0.6666666666666666,0.1428571428571428
2655,Oostelijk Havengebied - Indische Buurt,Bed & Breakfast,Private room,2,1.0,1.0,120,2,2832.335086906337,0.0,0.0
2656,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,4,1.0,2.0,115,0,2909.4712181005098,0.8333333333333334,0.0
2657,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,2,1.0,1.0,159,1,3646.683281447017,0.6666666666666666,0.1428571428571428
2658,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,4,1.0,1.0,120,0,3566.2041712770174,0.6666666666666666,0.0
2659,Oostelijk Havengebied - Indische Buurt,House,Entire home/apt,7,2.0,5.0,350,2,3295.416654929345,0.8333333333333334,0.1428571428571428
